X,Y
542.0,1702.9080810546875
543.0,1702.290771484375
544.0,1701.655517578125
545.0,1701.2755126953125
546.0,1702.587646484375
547.0,1703.439697265625
548.0,1705.280517578125
549.0,1706.9361572265625
550.0,1706.3992919921875
551.0,1705.4766845703125
552.0,1705.693359375
553.0,1705.443115234375
554.0,1706.02392578125
555.0,1707.6976318359375
556.0,1708.0931396484375
557.0,1707.4337158203125
558.0,1705.560791015625
559.0,1703.1075439453125
560.0,1701.1171875
561.0,1699.798828125
562.0,1699.9112548828125
563.0,1700.6473388671875
564.0,1700.8875732421875
565.0,1701.663818359375
566.0,1702.558349609375
567.0,1702.1082763671875
568.0,1703.0255126953125
569.0,1703.931884765625
570.0,1703.6424560546875
571.0,1702.22412109375
572.0,1702.7972412109375
573.0,1702.8695068359375
574.0,1702.6182861328125
575.0,1702.9552001953125
576.0,1703.03173828125
577.0,1702.3828125
578.0,1702.5498046875
579.0,1702.658447265625
580.0,1703.1453857421875
581.0,1702.643310546875
582.0,1703.2708740234375
583.0,1705.382080078125
584.0,1704.07373046875
585.0,1703.289794921875
586.0,1704.23046875
587.0,1704.56298828125
588.0,1705.7730712890625
589.0,1706.404296875
590.0,1706.3349609375
591.0,1706.791748046875
592.0,1706.733154296875
593.0,1706.998291015625
594.0,1706.723876953125
595.0,1706.002685546875
596.0,1704.9110107421875
597.0,1703.8739013671875
598.0,1703.061279296875
599.0,1702.8472900390625
600.0,1703.6063232421875
601.0,1704.608642578125
602.0,1705.3072509765625
603.0,1705.65771484375
604.0,1704.93212890625
605.0,1706.37158203125
606.0,1705.2203369140625
607.0,1704.665771484375
608.0,1703.410888671875
609.0,1703.4010009765625
610.0,1703.2081298828125
611.0,1703.4879150390625
612.0,1703.7440185546875
613.0,1702.7696533203125
614.0,1703.2076416015625
615.0,1701.75
616.0,1700.708740234375
617.0,1701.3848876953125
618.0,1701.4537353515625
619.0,1703.4810791015625
620.0,1704.547607421875
621.0,1704.04443359375
622.0,1703.7667236328125
